StartTime(UTC),EndTime(UTC),TimeZone,LocationLat,LocationLng,Distance(mi),AirportCode,Number,Street,Side,City,County,State,ZipCode
11/18/2016 11:01,12/3/2016 10:59,US/Pacific,37.780075,-122.420258,2.19,KSFO,479,Van Ness Ave,R,San Francisco,San Francisco,CA,94102
11/25/2016 11:01,12/10/2016 10:59,US/Pacific,37.772842,-122.418648,3.97,KSFO,,Mission St,R,San Francisco,San Francisco,CA,94103
11/30/2016 23:06,12/1/2016 0:52,US/Pacific,37.765991,-122.405006,2.07,KSFO,1760,16th St,R,San Francisco,San Francisco,CA,94103
10/10/2016 10:01,1/27/2017 19:01,US/Pacific,37.827579,-122.282959,0.01,KOAK,,I-580 W,R,Emeryville,Alameda,CA,94608
12/1/2016 0:15,12/1/2016 0:51,US/Pacific,37.528358,-122.272293,2.69,KSQL,,US-101 N,R,Belmont,San Mateo,CA,94002
11/21/2016 13:52,1/27/2017 19:01,US/Pacific,37.819122,-122.254189,0.01,KOAK,,I-580 E,R,Oakland,Alameda,CA,94611
12/1/2016 0:20,12/1/2016 0:53,US/Pacific,37.748245,-122.203217,1.77,KOAK,,Nimitz Fwy S,R,Oakland,Alameda,CA,94621
11/15/2016 15:45,12/2/2016 16:14,US/Pacific,37.448879,-122.123138,0.01,KPAO,,Embarcadero Rd,R,Palo Alto,Santa Clara,CA,94303
12/1/2016 0:09,12/1/2016 0:55,US/Pacific,37.112854,-122.11554,0.01,KSJC,12089,Highway 9,L,Boulder Creek,Santa Cruz,CA,95006
11/30/2016 23:59,12/1/2016 1:14,US/Pacific,37.669098,-122.109482,0.01,KHWD,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541
12/1/2016 0:32,12/1/2016 0:53,US/Pacific,37.664577,-122.1064,3.5,KHWD,,I-880 N,R,Hayward,Alameda,CA,94541
11/30/2016 19:30,12/1/2016 3:30,US/Pacific,37.076996,-122.086014,0,KWVI,501,Valley View Rd,L,Ben Lomond,Santa Cruz,CA,95005
11/30/2016 19:30,12/1/2016 3:30,US/Pacific,36.963196,-121.998459,0,KWVI,2701,E Cliff Dr,L,Santa Cruz,Santa Cruz,CA,95062
12/1/2016 0:38,12/1/2016 1:06,US/Pacific,37.359665,-121.995987,0.01,KSJC,,Cabrillo Ave,R,Santa Clara,Santa Clara,CA,95051
11/30/2016 22:25,12/1/2016 0:58,US/Pacific,38.0191,-121.942009,0.01,KCCR,,CA-4 W,R,Pittsburg,Contra Costa,CA,94565
10/15/2016 10:01,12/16/2016 10:59,US/Pacific,37.731049,-121.864136,0.51,KLVK,,Cydonia Ct,R,Dublin,Alameda,CA,94568
11/9/2016 17:59,12/17/2016 10:59,US/Pacific,38.545406,-121.727524,0.01,KEDU,,I-80 W,R,Davis,Yolo,CA,95616
12/1/2016 0:23,12/1/2016 1:08,US/Pacific,37.106022,-121.657707,0.01,KE16,16098,Sunnyside Ave,R,Morgan Hill,Santa Clara,CA,95037
11/30/2016 22:37,12/1/2016 0:50,US/Pacific,36.731869,-121.657021,1.22,KSNS,,El Camino Real N,R,Salinas,Monterey,CA,93906
11/9/2016 19:33,12/1/2016 10:59,US/Pacific,38.657578,-121.544006,0,KSMF,,Broadgate Dr,R,Sacramento,Sacramento,CA,95835
11/9/2016 19:07,12/1/2016 10:59,US/Pacific,38.63699,-121.533615,0,KMCC,2,Opus Cir,R,Sacramento,Sacramento,CA,95834
11/9/2016 19:20,12/1/2016 10:59,US/Pacific,38.627792,-121.526718,0,KMCC,2903,San Juan Rd,R,Sacramento,Sacramento,CA,95834
12/1/2016 0:18,12/1/2016 1:03,US/Pacific,39.467312,-121.526367,0,KOVE,5981,Lower Wyandotte Rd,L,Oroville,Butte,CA,95966
11/9/2016 19:05,12/1/2016 10:59,US/Pacific,38.658859,-121.524437,0,KSMF,,New Market Dr,R,Sacramento,Sacramento,CA,95835
11/9/2016 19:12,12/1/2016 10:59,US/Pacific,38.61113,-121.519333,0,KMCC,2525,Campden Way,R,Sacramento,Sacramento,CA,95833
11/9/2016 18:53,12/1/2016 10:59,US/Pacific,38.671265,-121.515282,0,KSMF,2300,Club Center Dr,L,Sacramento,Sacramento,CA,95835
11/9/2016 18:38,12/1/2016 10:59,US/Pacific,38.619644,-121.51004,0,KMCC,2919,Azevedo Dr,R,Sacramento,Sacramento,CA,95833
11/9/2016 18:33,12/1/2016 10:59,US/Pacific,38.618973,-121.50975,0,KMCC,2898,Azevedo Dr,R,Sacramento,Sacramento,CA,95833
11/9/2016 19:06,12/1/2016 10:59,US/Pacific,38.665348,-121.508011,0.48,KSMF,,N Park Dr,R,Sacramento,Sacramento,CA,95835
11/9/2016 18:56,12/1/2016 10:59,US/Pacific,38.670799,-121.507812,0,KSMF,5236,Natomas Blvd,R,Sacramento,Sacramento,CA,95835
11/9/2016 18:35,12/1/2016 10:59,US/Pacific,38.616596,-121.506592,0,KMCC,2700,Primo Way,L,Sacramento,Sacramento,CA,95833
11/9/2016 18:11,12/1/2016 10:59,US/Pacific,38.56884,-121.505844,0.4,KSAC,2198,5th St,R,Sacramento,Sacramento,CA,95818
11/9/2016 19:48,12/1/2016 10:59,US/Pacific,38.612877,-121.505081,0.01,KMCC,2001,W El Camino Ave,R,Sacramento,Sacramento,CA,95833
11/9/2016 18:57,12/1/2016 10:59,US/Pacific,38.626156,-121.504715,0,KMCC,1870,Bandon Way,L,Sacramento,Sacramento,CA,95833
11/9/2016 18:40,12/1/2016 10:59,US/Pacific,38.626125,-121.503845,0,KMCC,2,Claron Ct,R,Sacramento,Sacramento,CA,95833
11/30/2016 23:27,12/1/2016 1:12,US/Pacific,38.583015,-121.50322,0.01,KSAC,,CA-16 W,R,Sacramento,Sacramento,CA,95814
11/9/2016 19:16,12/1/2016 10:59,US/Pacific,38.621281,-121.502914,0,KMCC,2,Rollingbrook Cir,R,Sacramento,Sacramento,CA,95833
11/9/2016 19:18,12/1/2016 10:59,US/Pacific,38.612652,-121.500748,0,KMCC,1754,W El Camino Ave,L,Sacramento,Sacramento,CA,95833
11/9/2016 18:29,12/1/2016 10:59,US/Pacific,38.597229,-121.500069,0,KSAC,,N 3rd St,R,Sacramento,Sacramento,CA,95811
11/9/2016 18:37,12/1/2016 10:59,US/Pacific,38.627476,-121.499825,0,KMCC,1683,San Juan Rd,R,Sacramento,Sacramento,CA,95834
11/9/2016 18:22,12/1/2016 10:59,US/Pacific,38.60033,-121.499474,0,KSAC,600,Bercut Dr,L,Sacramento,Sacramento,CA,95811
11/9/2016 18:24,12/1/2016 10:59,US/Pacific,38.578064,-121.498917,0.45,KSAC,1299,7th St,L,Sacramento,Sacramento,CA,95814
11/9/2016 18:26,12/1/2016 10:59,US/Pacific,38.579201,-121.498413,0.08,KSAC,1200,7th St,R,Sacramento,Sacramento,CA,95814
11/9/2016 18:12,12/1/2016 10:59,US/Pacific,38.578468,-121.495743,0.01,KSAC,849,L St,L,Sacramento,Sacramento,CA,95814
11/9/2016 18:25,12/1/2016 10:59,US/Pacific,38.583607,-121.492058,0,KSAC,1001,G St,L,Sacramento,Sacramento,CA,95814
11/9/2016 18:35,12/1/2016 10:59,US/Pacific,38.626965,-121.490463,0,KMCC,3281,Rancho Silva Dr,R,Sacramento,Sacramento,CA,95833
11/9/2016 19:46,12/1/2016 10:59,US/Pacific,38.612907,-121.490417,0.18,KMCC,2598,Reiner Way,R,Sacramento,Sacramento,CA,95833
11/9/2016 18:15,12/1/2016 10:59,US/Pacific,38.560894,-121.489723,0,KSAC,1801,Broadway,L,Sacramento,Sacramento,CA,95818
11/9/2016 18:27,12/1/2016 10:59,US/Pacific,38.576256,-121.487511,0.38,KSAC,1124,15th St,R,Sacramento,Sacramento,CA,95814
11/9/2016 18:14,12/1/2016 10:59,US/Pacific,38.578465,-121.486565,0.08,KSAC,1501,J St,L,Sacramento,Sacramento,CA,95814
11/9/2016 19:15,12/1/2016 10:59,US/Pacific,38.63435,-121.485954,0,KMCC,3698,Rio Pacifica Way,R,Sacramento,Sacramento,CA,95834
11/9/2016 19:09,12/1/2016 10:59,US/Pacific,38.62384,-121.485046,0,KMCC,3001,Parody Way,L,Sacramento,Sacramento,CA,95833
11/9/2016 18:21,12/1/2016 10:59,US/Pacific,38.562824,-121.474037,0,KSAC,2798,T St,R,Sacramento,Sacramento,CA,95816
11/9/2016 19:50,12/1/2016 10:59,US/Pacific,38.545425,-121.473427,0,KSAC,3198,32nd St,R,Sacramento,Sacramento,CA,95817
11/9/2016 20:45,12/1/2016 10:59,US/Pacific,38.546154,-121.471291,0,KSAC,,33rd St,R,Sacramento,Sacramento,CA,95817
11/9/2016 20:13,12/1/2016 10:59,US/Pacific,38.562847,-121.469543,0,KSAC,1900,Alhambra Blvd,R,Sacramento,Sacramento,CA,95816
11/9/2016 20:47,12/1/2016 10:59,US/Pacific,38.541199,-121.469193,0.12,KSAC,3698,35th St,R,Sacramento,Sacramento,CA,95817
11/9/2016 19:47,12/1/2016 10:59,US/Pacific,38.611183,-121.467957,0.41,KMCC,,El Camino Ave,R,Sacramento,Sacramento,CA,95833
11/9/2016 18:56,12/1/2016 10:59,US/Pacific,38.607479,-121.46418,0,KMCC,2254,Colfax St,R,Sacramento,Sacramento,CA,95815
11/9/2016 20:17,12/1/2016 10:59,US/Pacific,38.54216,-121.45903,0,KSAC,3599,San Jose Way,L,Sacramento,Sacramento,CA,95817
11/9/2016 20:19,12/1/2016 10:59,US/Pacific,38.55859,-121.4589,0,KSAC,3900,T St,R,Sacramento,Sacramento,CA,95819
11/9/2016 20:18,12/1/2016 10:59,US/Pacific,38.57325,-121.457764,0,KSAC,3543,H St,L,Sacramento,Sacramento,CA,95816
11/9/2016 19:11,12/1/2016 10:59,US/Pacific,38.63015,-121.455849,0,KMCC,3442,Paseo Nuevo St,R,Sacramento,Sacramento,CA,95838
11/9/2016 19:02,12/1/2016 10:59,US/Pacific,38.60907,-121.455635,0,KMCC,2360,Forrest St,R,Sacramento,Sacramento,CA,95815
11/9/2016 19:03,12/1/2016 10:59,US/Pacific,38.606403,-121.454292,0,KMCC,549,Arden Way,L,Sacramento,Sacramento,CA,95815
11/9/2016 19:17,12/1/2016 10:59,US/Pacific,38.635773,-121.452614,0,KMCC,3749,Taylor St,L,Sacramento,Sacramento,CA,95838
11/9/2016 19:41,12/1/2016 10:59,US/Pacific,38.614899,-121.452316,0,KMCC,598,Lampasas Ave,R,Sacramento,Sacramento,CA,95815
11/9/2016 19:38,12/1/2016 10:59,US/Pacific,38.61113,-121.452148,0.1,KMCC,2499,Cantalier St,L,Sacramento,Sacramento,CA,95815
11/9/2016 20:03,12/1/2016 10:59,US/Pacific,38.576855,-121.451004,0,KSAC,3917,McKinley Blvd,L,Sacramento,Sacramento,CA,95819
11/9/2016 19:37,12/1/2016 10:59,US/Pacific,38.647564,-121.447762,0.49,KMCC,4363,Rio Linda Blvd,L,Sacramento,Sacramento,CA,95838
11/9/2016 20:05,12/1/2016 10:59,US/Pacific,38.578705,-121.447151,0,KSAC,299,Meister Way,L,Sacramento,Sacramento,CA,95819
11/9/2016 19:53,12/1/2016 10:59,US/Pacific,38.597839,-121.446838,0.6,KMCC,1790,Tribute Rd,R,Sacramento,Sacramento,CA,95815
11/9/2016 20:20,12/1/2016 10:59,US/Pacific,38.554882,-121.445374,0,KSAC,5101,T St,L,Sacramento,Sacramento,CA,95819
11/9/2016 20:43,12/1/2016 10:59,US/Pacific,38.553421,-121.443336,0,KSAC,2100,53rd St,R,Sacramento,Sacramento,CA,95817
11/9/2016 19:56,12/1/2016 10:59,US/Pacific,38.560104,-121.442345,0.07,KSAC,5222,Folsom Blvd,R,Sacramento,Sacramento,CA,95819
11/9/2016 20:14,12/1/2016 10:59,US/Pacific,38.553715,-121.44091,0,KSAC,2001,55th St,L,Sacramento,Sacramento,CA,95817
11/9/2016 19:51,12/1/2016 10:59,US/Pacific,38.552757,-121.440865,0,KSAC,2101,55th St,L,Sacramento,Sacramento,CA,95817
11/9/2016 19:00,12/1/2016 10:59,US/Pacific,38.640938,-121.438416,0,KMCC,1199,Jean Ave,L,Sacramento,Sacramento,CA,95838
11/9/2016 20:50,12/1/2016 10:59,US/Pacific,38.57819,-121.435951,0,KSAC,5299,Carrington St,L,Sacramento,Sacramento,CA,95819
11/9/2016 19:04,12/1/2016 10:59,US/Pacific,38.638268,-121.426651,0,KMCC,1724,Harris Ave,R,Sacramento,Sacramento,CA,95838
11/9/2016 19:13,12/1/2016 10:59,US/Pacific,38.634567,-121.421059,0,KMCC,3699,Presidio St,L,Sacramento,Sacramento,CA,95838
11/9/2016 19:39,12/1/2016 10:59,US/Pacific,38.636391,-121.421028,0.36,KMCC,3801,Presidio St,L,Sacramento,Sacramento,CA,95838
12/1/2016 0:28,12/1/2016 1:11,US/Pacific,38.456692,-121.410385,0.01,KSAC,,Calvine Rd,R,Sacramento,Sacramento,CA,95828
12/1/2016 0:07,12/1/2016 1:21,US/Pacific,38.454681,-121.399796,0.01,KSAC,8245,Calvine Rd,R,Sacramento,Sacramento,CA,95828
12/1/2016 0:31,12/1/2016 1:01,US/Pacific,36.984505,-121.38401,0.01,KCVH,,Pacheco Pass Hwy,R,Hollister,Santa Clara,CA,95023
12/1/2016 0:05,12/1/2016 1:20,US/Pacific,38.673866,-121.382896,0.01,KMCC,5849,Watt Ave,L,North Highlands,Sacramento,CA,95660
11/15/2016 15:11,12/2/2016 15:40,US/Pacific,37.767078,-121.331657,13.63,KSCK,,I-5 N,R,Tracy,San Joaquin,CA,95304
11/30/2016 21:00,12/1/2016 2:29,US/Pacific,38.728436,-121.284004,0,KMCC,947,Orlando Ave,R,Roseville,Placer,CA,95661
12/1/2016 0:18,12/1/2016 1:03,US/Pacific,37.859634,-121.281204,0.01,KSCK,,I-5 S,R,French Camp,San Joaquin,CA,95231
11/30/2016 19:39,12/1/2016 0:53,US/Pacific,38.140926,-121.259239,2.4,KSCK,,CA-99 N,R,Lodi,San Joaquin,CA,95240
12/1/2016 0:34,12/1/2016 1:19,US/Pacific,38.633095,-121.212936,0.01,KMHR,,El Dorado Fwy W,R,Rancho Cordova,Sacramento,CA,95670
12/1/2016 0:39,12/1/2016 1:23,US/Pacific,38.996517,-121.109039,0.01,KAUN,,Lone Star Rd,R,Auburn,Placer,CA,95602
12/1/2016 0:40,12/1/2016 1:25,US/Pacific,38.996517,-121.109039,0.01,KAUN,,Lone Star Rd,R,Auburn,Placer,CA,95602
11/30/2016 23:58,12/1/2016 1:12,US/Pacific,38.938461,-121.09597,0.01,KAUN,2597,Grass Valley Hwy,L,Auburn,Placer,CA,95603
12/1/2016 0:38,12/1/2016 1:23,US/Pacific,38.695515,-121.003036,0.01,KPVF,2657,Cambridge Rd,L,Cameron Park,El Dorado,CA,95682
12/1/2016 0:07,12/1/2016 1:22,US/Pacific,38.660347,-120.980392,0.01,KPVF,3198,Garden Cir,R,Cameron Park,El Dorado,CA,95682
12/1/2016 0:36,12/1/2016 1:03,US/Pacific,37.799225,-122.440498,0.6,KSFO,2371,Lombard St,L,San Francisco,San Francisco,CA,94123
12/1/2016 0:43,12/1/2016 1:01,US/Pacific,37.589874,-122.36113,2.6,KSFO,,Bayshore Fwy S,R,Burlingame,San Mateo,CA,94010
12/1/2016 0:52,12/1/2016 1:21,US/Pacific,37.921764,-122.343178,0.01,KCCR,,I-580 W,R,Richmond,Contra Costa,CA,94804
12/1/2016 0:28,12/1/2016 0:58,US/Pacific,37.54287,-122.286499,1.42,KSQL,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94403
12/1/2016 0:48,12/1/2016 1:18,US/Pacific,37.69278,-122.101685,0.01,KHWD,,I-580 W,R,Hayward,Alameda,CA,94541
12/1/2016 0:50,12/1/2016 1:01,US/Pacific,37.629421,-122.082718,2.27,KHWD,,I-880 N,R,Hayward,Alameda,CA,94544
12/1/2016 0:48,12/1/2016 1:17,US/Pacific,37.285343,-121.809517,0.01,KRHV,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95111
12/1/2016 0:47,12/1/2016 1:16,US/Pacific,37.241627,-121.772507,0.01,KRHV,,Bernal Rd,R,San Jose,Santa Clara,CA,95138
12/1/2016 0:05,12/1/2016 0:58,US/Pacific,38.583893,-121.460426,1.48,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95816
12/1/2016 0:32,12/1/2016 1:02,US/Pacific,36.47337,-121.401894,0.92,KSNS,,El Camino Real S,R,Soledad,Monterey,CA,93960
11/30/2016 21:18,12/1/2016 0:58,US/Pacific,37.935429,-121.297173,2.24,KSCK,,I-5 N,R,Stockton,San Joaquin,CA,95206
11/30/2016 22:45,12/1/2016 1:08,US/Pacific,37.78793,-122.388756,2.03,KOAK,470,Spear St,R,San Francisco,San Francisco,CA,94105
12/1/2016 0:57,12/1/2016 1:25,US/Pacific,37.895355,-122.113838,0.01,KCCR,,CA-24 W,R,Lafayette,Contra Costa,CA,94549
12/1/2016 1:04,12/1/2016 1:32,US/Pacific,38.010746,-122.017365,0.01,KCCR,,CA-4 W,R,Concord,Contra Costa,CA,94520
12/1/2016 0:37,12/1/2016 1:13,US/Pacific,36.984543,-121.976364,2.39,KWVI,,State Highway 1,R,Santa Cruz,Santa Cruz,CA,95062
12/1/2016 1:04,12/1/2016 1:34,US/Pacific,37.209801,-121.722969,0.01,KRHV,,Bailey Ave,R,San Jose,Santa Clara,CA,95138
12/1/2016 0:57,12/1/2016 1:41,US/Pacific,38.603653,-121.419975,0,KMCC,2098,Ethan Way,R,Sacramento,Sacramento,CA,95825
12/1/2016 1:14,12/1/2016 1:44,US/Pacific,38.410576,-122.71595,0.01,KSTS,,US-101 N,R,Santa Rosa,Sonoma,CA,95407
12/1/2016 1:12,12/1/2016 1:42,US/Pacific,38.359909,-122.713036,0.01,KO69,,US-101 N,R,Rohnert Park,Sonoma,CA,94928
12/1/2016 1:13,12/1/2016 1:43,US/Pacific,37.902885,-122.510582,0,KDVO,2,Eagle Rock Rd,L,Mill Valley,Marin,CA,94941
12/1/2016 1:04,12/1/2016 1:22,US/Pacific,37.611626,-122.07029,2.84,KHWD,,Nimitz Fwy S,R,Union City,Alameda,CA,94587
12/1/2016 1:09,12/1/2016 1:20,US/Pacific,37.59227,-122.056206,2.16,KHWD,,I-880 N,R,Union City,Alameda,CA,94587
12/1/2016 1:09,12/1/2016 1:53,US/Pacific,38.583015,-121.50322,0.01,KSAC,,CA-16 W,R,Sacramento,Sacramento,CA,95814
12/1/2016 1:06,12/1/2016 1:51,US/Pacific,38.642353,-121.395027,0.01,KMCC,,I-80 E,R,North Highlands,Sacramento,CA,95660
12/1/2016 1:20,12/1/2016 1:32,US/Pacific,38.407387,-122.715973,1.24,KSTS,,US-101 N,R,Santa Rosa,Sonoma,CA,95407
12/1/2016 1:15,12/1/2016 1:31,US/Pacific,37.547531,-122.290573,2.85,KSQL,,US-101 N,R,San Mateo,San Mateo,CA,94403
12/1/2016 1:15,12/1/2016 1:29,US/Pacific,37.253708,-121.95739,1.16,KSJC,,CA-17 S,R,Los Gatos,Santa Clara,CA,95032
12/1/2016 1:06,12/1/2016 1:31,US/Pacific,37.376045,-121.938583,3.09,KSJC,,Bayshore Fwy S,R,San Jose,Santa Clara,CA,95110
12/1/2016 1:15,12/1/2016 1:45,US/Pacific,36.970425,-121.873085,0.01,KWVI,,State Highway 1,R,Aptos,Santa Cruz,CA,95003
12/1/2016 1:10,12/1/2016 1:28,US/Pacific,37.66087,-121.781433,0.77,KLVK,1134,Concannon Blvd,R,Livermore,Alameda,CA,94550
12/1/2016 1:16,12/1/2016 2:00,US/Pacific,38.5368,-121.515038,0.01,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95822
12/1/2016 1:17,12/1/2016 2:02,US/Pacific,38.490166,-121.514511,0.01,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95831
12/1/2016 1:18,12/1/2016 1:31,US/Pacific,36.553185,-121.501282,1.76,KSNS,,El Camino Real S,R,Gonzales,Monterey,CA,93926
12/1/2016 1:17,12/1/2016 1:29,US/Pacific,38.642834,-121.394012,1.71,KMCC,,I-80 E,R,Sacramento,Sacramento,CA,95821
12/1/2016 1:13,12/1/2016 1:31,US/Pacific,37.614586,-120.981087,3.39,KMOD,,CA-99 S,R,Modesto,Stanislaus,CA,95351
12/1/2016 1:29,12/1/2016 1:58,US/Pacific,38.66259,-122.875633,0.01,KSTS,,US-101 N,R,Geyserville,Sonoma,CA,95441
12/1/2016 1:21,12/1/2016 1:40,US/Pacific,37.453709,-122.129578,1.92,KPAO,,W Bayshore Rd,R,Palo Alto,San Mateo,CA,94303
12/1/2016 1:24,12/1/2016 1:40,US/Pacific,37.588718,-122.027046,1.78,KHWD,34007,Alvarado Niles Rd,R,Union City,Alameda,CA,94587
12/1/2016 1:21,12/1/2016 1:40,US/Pacific,37.837982,-122.014008,3.34,KCCR,,I-680 N,R,Danville,Contra Costa,CA,94526
12/1/2016 1:29,12/1/2016 1:59,US/Pacific,37.282284,-121.808502,0.01,KRHV,,US-101 N,R,San Jose,Santa Clara,CA,95138
12/1/2016 1:30,12/1/2016 2:00,US/Pacific,36.717018,-121.661064,0.01,KSNS,,US-101 N,R,Salinas,Monterey,CA,93907
12/1/2016 1:25,12/1/2016 1:39,US/Pacific,38.493065,-121.515694,1.49,KSAC,,I-5 S,R,Sacramento,Sacramento,CA,95831
12/1/2016 1:33,12/1/2016 1:50,US/Pacific,38.142467,-122.564255,0.84,KDVO,,Redwood Hwy S,R,Novato,Marin,CA,94945
12/1/2016 1:22,12/1/2016 1:49,US/Pacific,38.153568,-122.434998,1.73,KO69,4632,Sears Point Rd,R,Sonoma,Sonoma,CA,95476
12/1/2016 1:37,12/1/2016 1:49,US/Pacific,37.792171,-122.422783,0.25,KOAK,1801,Van Ness Ave,R,San Francisco,San Francisco,CA,94109
12/1/2016 1:34,12/1/2016 1:49,US/Pacific,37.765182,-122.405151,0.73,KSFO,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94103
12/1/2016 1:38,12/1/2016 2:07,US/Pacific,37.785542,-122.39138,0.01,KOAK,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94105
12/1/2016 1:32,12/1/2016 1:51,US/Pacific,37.346336,-122.059975,2.96,KNUQ,,CA-85 S,R,Sunnyvale,Santa Clara,CA,94087
12/1/2016 1:33,12/1/2016 1:52,US/Pacific,37.700348,-122.039124,2.25,KHWD,,I-580 E,R,Castro Valley,Alameda,CA,94552
12/1/2016 1:37,12/1/2016 1:50,US/Pacific,37.305553,-122.037796,1.62,KNUQ,,CA-85 S,R,Cupertino,Santa Clara,CA,95014
12/1/2016 1:33,12/1/2016 1:52,US/Pacific,37.536205,-121.931519,3.15,KNUQ,,I-680 N,R,Fremont,Alameda,CA,94539
12/1/2016 1:44,12/1/2016 2:13,US/Pacific,37.701607,-121.875793,0.01,KLVK,,I-580 W,R,Pleasanton,Alameda,CA,94588
12/1/2016 1:38,12/1/2016 1:51,US/Pacific,36.72374,-121.659248,1.17,KSNS,,US-101 N,R,Salinas,Monterey,CA,93907
12/1/2016 0:05,12/1/2016 1:50,US/Pacific,38.584793,-121.456169,1.92,KSAC,,Capital City Fwy E,R,Sacramento,Sacramento,CA,95816
12/1/2016 1:47,12/1/2016 1:59,US/Pacific,39.420788,-123.354942,0.16,KUKI,23651,N Highway 101,R,Willits,Mendocino,CA,95490
12/1/2016 1:41,12/1/2016 1:59,US/Pacific,37.581551,-122.325745,2.88,KSFO,,Bayshore Fwy S,R,San Mateo,San Mateo,CA,94401
12/1/2016 1:42,12/1/2016 1:58,US/Pacific,37.833221,-122.294678,1.77,KOAK,,I-580 E,R,Emeryville,Alameda,CA,94608
12/1/2016 1:47,12/1/2016 1:59,US/Pacific,37.55851,-122.033287,1.84,KPAO,,Nimitz Fwy S,R,Newark,Alameda,CA,94560
12/1/2016 1:48,12/1/2016 2:00,US/Pacific,37.316326,-121.962029,4.21,KSJC,,I-280 S,R,San Jose,Santa Clara,CA,95117
12/1/2016 1:48,12/1/2016 2:00,US/Pacific,37.666508,-121.90905,1.57,KLVK,,I-680 N,R,Pleasanton,Alameda,CA,94566
12/1/2016 1:36,12/1/2016 2:00,US/Pacific,37.701359,-121.875854,2.73,KLVK,,I-580 E,R,Pleasanton,Alameda,CA,94588
12/1/2016 1:41,12/1/2016 2:00,US/Pacific,36.52536,-121.467995,1.65,KSNS,,El Camino Real S,R,Gonzales,Monterey,CA,93926
12/1/2016 1:53,12/1/2016 2:38,US/Pacific,38.437668,-121.401604,0.01,KSAC,,Sheldon Rd,R,Elk Grove,Sacramento,CA,95624
12/1/2016 1:52,12/1/2016 2:36,US/Pacific,38.639851,-121.383247,0.01,KMCC,,Watt Ave,R,Sacramento,Sacramento,CA,95821
11/30/2016 17:55,11/30/2016 18:11,,37.934765,-122.440666,1.66,,,Richmond-San Rafael Brg,R,Ross Valley,Marin,CA,
12/1/2016 1:59,12/1/2016 2:11,US/Pacific,37.773914,-122.418976,0.39,KSFO,65,S Van Ness Ave,L,San Francisco,San Francisco,CA,94103
12/1/2016 1:58,12/1/2016 2:10,US/Pacific,37.765182,-122.405151,0.83,KSFO,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94103
12/1/2016 1:56,12/1/2016 2:09,US/Pacific,37.490475,-122.239731,0.67,KSQL,982,Whipple Ave,R,Redwood City,San Mateo,CA,94062
12/1/2016 1:56,12/1/2016 2:09,US/Pacific,37.77319,-122.227776,1.72,KOAK,752,Fruitvale Ave,R,Oakland,Alameda,CA,94601
12/1/2016 1:37,12/1/2016 2:11,US/Pacific,37.856583,-122.214035,2.35,KOAK,,Grove Shafter Fwy E,R,Oakland,Alameda,CA,94611
12/1/2016 1:58,12/1/2016 2:10,US/Pacific,37.445221,-122.118988,1.52,KPAO,,US-101 N,R,Palo Alto,Santa Clara,CA,94303
12/1/2016 0:32,12/1/2016 2:11,US/Pacific,37.664577,-122.1064,9.32,KHWD,,I-880 N,R,Hayward,Alameda,CA,94541
12/1/2016 1:36,12/1/2016 2:10,US/Pacific,37.629902,-122.083336,2.25,KHWD,,Nimitz Fwy S,R,Hayward,Alameda,CA,94545
12/1/2016 1:57,12/1/2016 2:11,US/Pacific,37.3811,-122.074348,1,KNUQ,55,W El Camino Real,L,Mountain View,Santa Clara,CA,94040
12/1/2016 1:54,12/1/2016 2:11,US/Pacific,37.923264,-122.061028,2.36,KCCR,,I-680 N,R,Walnut Creek,Contra Costa,CA,94597
12/1/2016 2:00,12/1/2016 2:11,US/Pacific,37.373764,-122.055695,1.07,KNUQ,1181,W El Camino Real,R,Sunnyvale,Santa Clara,CA,94087
12/1/2016 1:47,12/1/2016 2:11,US/Pacific,37.552197,-122.027153,2.8,KPAO,,Nimitz Fwy S,R,Newark,Alameda,CA,94560
12/1/2016 1:38,12/1/2016 2:10,US/Pacific,37.550499,-122.025879,1.79,KPAO,,Nimitz Fwy S,R,Newark,Alameda,CA,94560
12/1/2016 1:44,12/1/2016 2:11,US/Pacific,37.487026,-121.94101,2.95,KPAO,,I-880 N,R,Fremont,Alameda,CA,94538
12/1/2016 1:04,12/1/2016 2:08,US/Pacific,38.631107,-121.328156,1.13,KMCC,7170,Fair Oaks Blvd,R,Carmichael,Sacramento,CA,95608
12/1/2016 2:12,12/1/2016 2:41,US/Pacific,38.543911,-122.806053,0.01,KSTS,,US-101 N,R,Windsor,Sonoma,CA,95492
12/1/2016 2:15,12/1/2016 2:45,US/Pacific,37.964767,-122.514282,0.01,KDVO,,I-580 E,R,San Rafael,Marin,CA,94901
12/1/2016 2:08,12/1/2016 2:38,US/Pacific,38.535526,-122.337021,0.01,KSTS,3287,Chiles Pope Valley Rd,L,Saint Helena,Napa,CA,94574
